repo_id,app,full_name,description,owner_id,default_branch,language,created_at,updated_at,pushed_at,size,stargazers,subscribers,is_fork,forks_count,open_issues,watchers,has_downloads,has_issues,has_pages,has_wiki,has_projects,git_url,clone_url,last_commit_sha,last_commit_date,last_commit_massage,last_commit_author,tests_count,has_junit,is_maven,classification
3657930,jackrabbit-oak,apache/jackrabbit-oak,Mirror of Apache Jackrabbit Oak,47359,trunk,Java,2012-03-08T08:00:14Z,2020-11-26T17:22:45Z,2020-11-26T17:22:39Z,71389,311,51,False,320,150,311,True,False,False,False,True,git://github.com/apache/jackrabbit-oak.git,https://github.com/apache/jackrabbit-oak.git,069f1b025b9bcc971221cb222c6e19c2cdeb704e,2020-11-26T17:22:32Z,OAK-9288 : Simplify LdapIdentityProvider OAK-9275 : restore test coverage of oak-auth-ldap  git-svn-id: https://svn.apache.org/repos/asf/jackrabbit/oak/trunk@1883842 13f79535-47bb-0310-9956-ffa450edef68,Angela Schreiber,1865,True,True,0.015945400351611502
5487921,robocode,robo-code/robocode,Build the best - destroy the rest!,2178403,master,Java,2012-08-20T23:03:00Z,2020-11-30T12:23:17Z,2020-10-13T06:55:14Z,66027,476,65,False,216,9,476,True,False,True,False,True,git://github.com/robo-code/robocode.git,https://github.com/robo-code/robocode.git,e290dc5d3dee00920456ddf47fa72787cc35251f,2020-06-25T22:33:06Z,Merge pull request #33 from bumfo/javadoc-11  fix javadoc gen on java 11,GitHub,80,True,True,0.015881940927988013
1206855,core,wicketstuff/core,Wicketstuff-core projects are bundled user contributions for use with Apache Wicket (https://wicket.apache.org/).   They are released in step with Wicket releases to make them easy to use.,324158,master,Java,2010-12-29T20:59:26Z,2020-11-24T14:47:58Z,2020-11-24T14:47:55Z,65175,329,71,False,305,63,329,True,True,True,True,True,git://github.com/wicketstuff/core.git,https://github.com/wicketstuff/core.git,5edd6601bfba9a0e4ba069311e91b60d5ae1fee9,2020-11-24T14:47:47Z,Bcprov is updated; typo in version is fixed,Maxim Solodovnik,274,True,True,0.015824703169152417
2988101,nuxeo,nuxeo/nuxeo,Content management platform to build modern business applications,460607,master,Java,2011-12-15T14:35:41Z,2020-11-27T14:42:13Z,2020-11-28T18:15:18Z,412230,398,98,False,261,24,398,True,False,False,False,True,git://github.com/nuxeo/nuxeo.git,https://github.com/nuxeo/nuxeo.git,ef51c8f00ca9efefc48624c45ced36bc3da26f14,2020-11-27T14:42:08Z,NXP-29677: Bump default partitions for async processing,Benoit Delbosc,1452,True,True,0.015782316430732732
533032,sensei,linkedin/sensei,distributed realtime searchable database,357098,master,Java,2010-02-24T00:04:42Z,2020-11-03T21:27:01Z,2014-06-20T23:39:49Z,66117,530,94,False,177,20,530,True,True,True,True,True,git://github.com/linkedin/sensei.git,https://github.com/linkedin/sensei.git,e17e649c93f1e1f841bde7c21003193fa5973fc1,2014-06-20T23:39:16Z,Bump up own version to 1.5.55,Kanako Hayashi,43,True,True,0.01570664306698415
1161647,spring-test-dbunit,springtestdbunit/spring-test-dbunit,Integration between the Spring testing framework and DBUnit,1524739,master,Java,2010-12-12T18:24:31Z,2020-11-18T01:26:44Z,2020-04-10T15:16:53Z,3451,440,50,False,230,64,440,True,True,True,True,True,git://github.com/springtestdbunit/spring-test-dbunit.git,https://github.com/springtestdbunit/spring-test-dbunit.git,f5f48a141c761725cf13fecf45d21f5a30557484,2016-04-15T01:49:49Z,[maven-release-plugin] prepare for next development iteration,Phillip Webb,50,True,True,0.015625218795910455
2910598,PageTurner,NightWhistler/PageTurner,Android e-book reader with cloud synchronization,1177235,master,Java,2011-12-04T14:51:31Z,2020-11-19T07:01:33Z,2015-10-11T17:45:13Z,9617,451,61,False,222,161,451,True,True,False,True,True,git://github.com/NightWhistler/PageTurner.git,https://github.com/NightWhistler/PageTurner.git,403ac5a03fc3a9a672b298c74d529081e0b320ac,2015-10-11T17:45:12Z,Merge pull request #577 from ThomasdenH/master  Improve book import dialog,Alex Kuiper,6,True,False,0.01558778040120251
363849,signpost,mttkay/signpost,A light-weight client-side OAuth library for Java,102802,master,Java,2009-11-06T22:22:37Z,2020-11-15T15:33:18Z,2020-10-13T09:27:47Z,1072,566,30,False,148,9,566,False,False,True,False,True,git://github.com/mttkay/signpost.git,https://github.com/mttkay/signpost.git,2a2a5319b236ff2e1c2eee310f7469011246a83c,2020-08-02T08:46:51Z,Update CHANGELOG.md,GitHub,16,True,True,0.015496380983128208
4604367,sirix,sirixdb/sirix,SirixDB is a temporal; evolutionary database system; which uses an accumulate only approach. It keeps the full history of each resource. Every commit stores a space-efficient snapshot through structural sharing. It is log-structured and never overwrites data. SirixDB uses a novel page-level versioning approach called sliding snapshot.,4683432,master,Java,2012-06-09T02:22:14Z,2020-11-19T13:44:18Z,2020-11-19T13:44:22Z,72949,609,29,False,118,71,609,True,True,True,True,True,git://github.com/sirixdb/sirix.git,https://github.com/sirixdb/sirix.git,f91322d293404d0568b5562dc8bc021741822cd1,2020-11-19T13:44:14Z,Merge pull request #364 from sirixdb/dependabot/gradle/org.jetbrains.kotlin-kotlin-gradle-plugin-1.4.20  Bump kotlin-gradle-plugin from 1.4.10 to 1.4.20,GitHub,218,True,True,0.015389653797894524
3019584,jongo,bguerout/jongo,Query in Java as in Mongo shell,221211,master,Java,2011-12-20T13:24:03Z,2020-09-05T16:02:09Z,2020-10-12T17:33:50Z,2939,567,54,False,143,69,567,True,True,True,True,True,git://github.com/bguerout/jongo.git,https://github.com/bguerout/jongo.git,6d3c0482f5827269fec259963ed50d35bcabe99f,2020-03-13T23:58:24Z,Merge remote-tracking branch 'origin/releases/1.4.x',Benoît Guérout,56,True,True,0.015359957746343397
1194243,smooks,smooks/smooks,An extensible Java framework for building XML and non-XML (CSV; EDI; Java; etc...) streaming applications,472665,master,Java,2010-12-23T21:24:49Z,2020-11-25T15:35:58Z,2020-11-25T15:35:55Z,13168,279,46,False,313,22,279,True,True,False,True,False,git://github.com/smooks/smooks.git,https://github.com/smooks/smooks.git,ea14026ae67f0c0c9c59890df92f10fa4a0c3e8d,2020-11-25T15:35:54Z,chore: prepare for development (#385),GitHub,185,True,True,0.015111852991332468
2737689,mapfish-print,mapfish/mapfish-print,A component of MapFish for printing templated cartographic maps. This module is the Java serverside module. For support post to the mailing list: https://groups.google.com/forum/#!forum/mapfish-print-users,1151594,master,Java,2011-11-08T22:24:04Z,2020-11-29T01:24:36Z,2020-11-27T02:31:16Z,165412,151,21,False,389,156,151,True,True,True,True,True,git://github.com/mapfish/mapfish-print.git,https://github.com/mapfish/mapfish-print.git,9aeae45e752951cb08e585082860126a4347a3cb,2020-11-27T02:31:14Z,Merge pull request #1610 from mapfish/dependabot/gradle/metricsVersion-4.1.16,GitHub,167,True,False,0.015015420780688604
1085124,mes,qcadoo/mes,qcadoo MES - friendly web manufacturing software,483814,master,Java,2010-11-16T13:01:36Z,2020-11-28T00:17:23Z,2020-11-28T00:18:58Z,58172,369,99,False,254,3,369,True,False,False,False,True,git://github.com/qcadoo/mes.git,https://github.com/qcadoo/mes.git,78822c623bd295873ceb6453da74cba254e4a1c2,2020-11-28T00:17:12Z,Merge branch 'dev',jenkins,228,True,True,0.015006483576032764
2543687,geogebra,geogebra/geogebra,GeoGebra apps (mirror),330850,master,Java,2011-10-09T17:57:35Z,2020-11-27T15:18:53Z,2020-11-28T14:59:45Z,1915725,535,39,False,151,2,535,True,False,False,False,False,git://github.com/geogebra/geogebra.git,https://github.com/geogebra/geogebra.git,945ab5959bd0bb683f1ba3275b7a718d304692cc,2020-11-27T15:18:41Z,Version bump 5.0.619.0,Jenkins,254,True,True,0.014993394601997863
1289205,jesque,gresrun/jesque,An implementation of Resque in Java.,334288,master,Java,2011-01-24T21:10:11Z,2020-11-24T17:10:41Z,2020-10-13T06:43:52Z,2139,577,40,False,125,25,577,True,True,True,True,True,git://github.com/gresrun/jesque.git,https://github.com/gresrun/jesque.git,b55a7c821534faf0083881974e566bc4bc588e11,2020-03-16T08:55:14Z,Update copyright year,Greg Haines,50,True,True,0.01499195837248676
2433623,cf-java-client,cloudfoundry/cf-java-client,Java Client Library for Cloud Foundry,621746,main,Java,2011-09-21T23:22:33Z,2020-11-12T20:36:07Z,2020-11-12T20:36:05Z,60852,300,85,False,295,71,300,True,True,False,False,False,git://github.com/cloudfoundry/cf-java-client.git,https://github.com/cloudfoundry/cf-java-client.git,4da28a2c86b184cc8d286fe4f4ac6062b8d1d08f,2020-11-12T20:35:31Z,Merge branch 'fix-ci' into main,Paul Harris,746,True,True,0.014955473471265749
4732208,appfuse,appfuse/appfuse,AppFuse is a full-stack framework for building web applications on the JVM. Open source since 2003.,1874426,master,Java,2012-06-20T22:20:28Z,2020-10-03T14:23:51Z,2016-10-07T05:44:14Z,139810,401,113,False,232,0,401,True,False,False,False,True,git://github.com/appfuse/appfuse.git,https://github.com/appfuse/appfuse.git,3f4588dce74b7f0762bec65727731bc3bf6ae899,2016-04-28T15:30:30Z,Added Bamboo config as exported from Contegix,Matt Raible,66,True,True,0.014937194785507028
481460,natty,joestelmach/natty,Java natural language date parser,5731,master,Java,2010-01-21T00:09:32Z,2020-11-09T09:15:15Z,2020-03-24T21:03:23Z,10147,493,26,False,175,173,493,True,True,False,True,True,git://github.com/joestelmach/natty.git,https://github.com/joestelmach/natty.git,74389feb4c9372e51cd51eb0800a0177fec3e5a0,2017-01-26T04:49:55Z,enable auto release to maven central,Joe Stelmach,16,True,True,0.014932566269384502
4867294,TadpoleForDBTools,hangum/TadpoleForDBTools,None,1335915,master,Java,2012-07-03T02:34:03Z,2020-11-25T08:58:36Z,2020-05-28T05:52:34Z,200269,522,66,False,154,124,522,True,True,True,True,True,git://github.com/hangum/TadpoleForDBTools.git,https://github.com/hangum/TadpoleForDBTools.git,d72351937e7c0d8a0742348a828283cf45d6e16a,2020-05-28T05:49:43Z,- update version number,hangum,29,True,True,0.014836695254341932
6351071,android_sdk,adjust/android_sdk,This is the Android SDK of,1327203,master,Java,2012-10-23T11:19:15Z,2020-11-27T05:58:27Z,2020-09-10T12:45:02Z,29717,385,110,False,237,23,385,True,True,False,True,True,git://github.com/adjust/android_sdk.git,https://github.com/adjust/android_sdk.git,2242fb85c80b6376d28d05a663b23dae69e9e7d3,2020-09-10T12:43:54Z,Merge pull request #453 from adjust/v4241  Version 4.24.1,GitHub,11,True,False,0.014785045494396494
1707059,enunciate,stoicflame/enunciate,Build-time enhancement tool for Java-based Web services projects,145838,master,Java,2011-05-05T15:54:15Z,2020-11-26T14:46:49Z,2020-10-22T14:50:37Z,31774,450,44,False,196,52,450,True,True,True,True,True,git://github.com/stoicflame/enunciate.git,https://github.com/stoicflame/enunciate.git,9b6215116e07461ca6a4fa1ef2b320b2369ce51e,2020-10-22T14:50:25Z,match resource path for methods; fixes #1060,Ryan Heaton,35,True,True,0.014759102925058082
2469105,dynjs,dynjs/dynjs,ECMAScript runtime for the JVM,766311,master,Java,2011-09-27T16:58:05Z,2020-11-27T01:40:13Z,2016-06-07T05:01:09Z,10346,610,37,False,97,33,610,True,True,False,True,True,git://github.com/dynjs/dynjs.git,https://github.com/dynjs/dynjs.git,4bc6715eff8768f8cd92c6a167d621bbfc1e1a91,2016-06-07T05:00:54Z,stop using cloudbees for now; travis is easier,Douglas Campos,82,True,True,0.014755114064113981
6331476,artemis-odb,junkdog/artemis-odb,A continuation of the popular Artemis ECS framework,804039,develop,Java,2012-10-22T08:09:23Z,2020-11-29T17:53:35Z,2020-10-13T06:47:06Z,3646,611,40,False,96,32,611,True,True,False,True,True,git://github.com/junkdog/artemis-odb.git,https://github.com/junkdog/artemis-odb.git,be6a5c9b580ca4782d355f2b76de97543873adc9,2020-06-03T09:40:51Z,update CHANGELOG.md,Adrian Papari,127,True,True,0.014743219951578103
6645017,lwjgl,LWJGL/lwjgl,[LEGACY] LWJGL 2.X - The Lightweight Java Game Library.,2757344,master,Java,2012-11-11T21:48:24Z,2020-11-21T21:27:26Z,2019-10-16T22:33:49Z,37760,491,57,False,170,49,491,True,True,False,True,True,git://github.com/LWJGL/lwjgl.git,https://github.com/LWJGL/lwjgl.git,2df01dd762e20ca0871edb75daf670ccacc89b60,2016-12-08T19:50:34Z,Reset resizable state on destroy. Close #142,Ioannis Tsakpinis,41,True,False,0.014738428527020621
1873841,onebusaway-android,OneBusAway/onebusaway-android,The official Android/Fire Phone app for OneBusAway,1428806,master,Java,2011-06-10T01:07:10Z,2020-11-19T12:02:50Z,2020-10-27T14:23:13Z,14942,378,33,False,238,182,378,True,True,False,True,True,git://github.com/OneBusAway/onebusaway-android.git,https://github.com/OneBusAway/onebusaway-android.git,0ad52418f6a2f2310780ae891e11b6024c6dbcb2,2020-10-27T14:23:07Z,chore: Fix test for new bundled Regions API response  Closes #1050; update of https://github.com/OneBusAway/onebusaway-android/commit/b1673926840b77b81a35124c088f10a16053df65,Sean Barbeau,41,True,False,0.014681510595774234
293812,gherkin2,cucumber-attic/gherkin2,A fast Gherkin parser in Ragel (The parser behind Cucumber),30371697,master,Java,2009-09-01T00:42:05Z,2020-11-03T12:08:36Z,2016-05-26T04:55:57Z,8847,390,42,False,230,48,390,True,True,False,True,True,git://github.com/cucumber-attic/gherkin2.git,https://github.com/cucumber-attic/gherkin2.git,6c8d2fa293bd40b0a67e8dc00cf2ea68dadce607,2016-05-26T04:55:52Z,Remove year from Copyright,Aslak Hellesøy,9,True,True,0.014663310369592642
1062907,infinitest,infinitest/infinitest,Infinitest: The Continuous Test Runner for the JVM,472995,master,Java,2010-11-08T20:19:36Z,2020-10-27T22:10:48Z,2020-10-13T09:59:12Z,85370,532,32,False,140,105,532,True,True,False,True,True,git://github.com/infinitest/infinitest.git,https://github.com/infinitest/infinitest.git,5a021910f3439eec3fb4a1adb63e4ea3c5c46114,2018-06-28T09:12:04Z,fix(eclipse): Prevent Failure Viewer dialog to be bigger than monitor  * Constrain the failure viewer to stay below monitor size even if message is very long * Make the message a readonly text to allow select & copy,Sebastien Arod,115,True,True,0.014593225004734226
125893,nodebox,nodebox/nodebox,Node-based data application for visualization and generative design,53363,master,Java,2009-02-10T16:28:47Z,2020-11-26T12:07:47Z,2020-10-13T09:49:51Z,119110,629,67,False,80,177,629,True,True,False,True,True,git://github.com/nodebox/nodebox.git,https://github.com/nodebox/nodebox.git,ee11d39dc3157c64ed771847244cbde2e2efe7a0,2020-08-18T12:10:18Z,Merge pull request #446 from nodebox/jpackage-osxevents  Use AWT events API to register about/open handlers.,GitHub,41,True,True,0.014591390488056782
819907,core,weld/core,Weld; including integrations for Servlet containers and Java SE; examples and documentation,331033,master,Java,2010-08-05T19:41:31Z,2020-11-27T11:19:29Z,2020-11-27T11:19:25Z,52530,324,20,False,265,5,324,False,False,False,False,True,git://github.com/weld/core.git,https://github.com/weld/core.git,4207e6fb7b504051f57a5ee5b42c7b9967605cee,2020-11-27T11:19:24Z,Correct XML NS link to https.,Matej Novotny,1011,True,True,0.014483221084031297
1195396,asterisk-java,asterisk-java/asterisk-java,The free Java library for Asterisk PBX integration.,12164530,master,Java,2010-12-24T12:06:07Z,2020-10-28T11:41:50Z,2020-10-16T20:04:14Z,54590,331,80,False,259,50,331,True,True,False,True,True,git://github.com/asterisk-java/asterisk-java.git,https://github.com/asterisk-java/asterisk-java.git,41c7f42f03a7a85a7ac3de956f9294fa4d717325,2020-10-01T04:57:26Z,for version 3.8.1-SNAPSHOT,Robert Sutton,61,True,True,0.014431094577342391
1361294,Karaf-Tutorial,cschneider/Karaf-Tutorial,None,484584,master,Java,2011-02-13T09:14:11Z,2020-11-08T16:03:55Z,2020-10-13T10:04:55Z,958,254,57,False,306,5,254,True,True,True,True,True,git://github.com/cschneider/Karaf-Tutorial.git,https://github.com/cschneider/Karaf-Tutorial.git,6b112633214fab9491af7dc97bbe34a625aae1ee,2019-10-12T05:58:15Z,Merge pull request #61 from jillyan/master  for dem ConfigApp; add prerequiries feature in karaf,GitHub,14,True,True,0.014412972810737928
8059194,karyon,Netflix/karyon,The nucleus or the base container for Applications and Services built using the NetflixOSS ecosystem,913567,master,Java,2013-02-06T20:18:55Z,2020-11-23T13:49:32Z,2018-01-04T22:58:27Z,2586,485,426,False,162,29,485,True,True,True,True,True,git://github.com/Netflix/karyon.git,https://github.com/Netflix/karyon.git,d50bc0ff37693ef3fbda373e90a109d1f92e0b9a,2018-01-04T22:57:30Z,Merge pull request #356 from Netflix/adminResourcesContainerConstructor  create constructor for AdminResourcesContainer for use outside of guice,GitHub,19,True,False,0.014373941267364618
4007590,openwayback,iipc/openwayback,The OpenWayback Development,3420252,master,Java,2012-04-12T17:53:44Z,2020-11-21T22:50:15Z,2020-11-23T11:29:29Z,52792,368,61,False,233,102,368,True,True,True,True,True,git://github.com/iipc/openwayback.git,https://github.com/iipc/openwayback.git,c7fac11479ee4447a71ee337f91018f7808757a2,2020-10-13T21:56:07Z,Merge pull request #435 from iipc/dependabot/maven/junit-junit-4.13.1  Bump junit from 3.8.1 to 4.13.1,GitHub,72,True,True,0.014333467505199503
2183665,spring-data-cassandra,spring-projects/spring-data-cassandra,Provides support to increase developer productivity in Java when using Apache Cassandra.  Uses familiar Spring concepts such as a template classes for core API usage and lightweight repository style data access.,317776,master,Java,2011-08-10T06:16:44Z,2020-11-28T16:59:06Z,2020-11-26T14:54:12Z,12334,307,73,False,268,1,307,True,False,True,False,True,git://github.com/spring-projects/spring-data-cassandra.git,https://github.com/spring-projects/spring-data-cassandra.git,8093392d60430b27b75d6902fd41027f26be24ce,2020-11-26T13:53:27Z,DATACASS-829 - Consider contextual ColumnType when updating a column.  We now consider the contextual ColumnType that applies when using particular update operations within the context of a property reference. Query and Update objects reference properties in their criteria/assignments using operators that are related either to the entire property; the key-; value- or component-type aspect (querying whether map contains a key; updating a list at an index).  Previously; we considered the contextual column type only for criteria operators and updating a list with a mapped UDT failed as the column type of the property was used. By using a ColumnTypeTransformer abstraction we resolve the correct contextual column type so that subsequent mapping/conversion operations use the appropriate type hint.,Mark Paluch,9,True,True,0.01424956906226994
